PT	UT	PM	DT	LT	TI	FT	AU	CA	BA	BE	PN	AE	DG	PC	PL	SO	SE	PY	PD	VL	IS	PS	BP	EP	LA	ME	CT	CL	CY	SP	AB	C1	EM	RI	OI	U1	U2	CR	NR	TC	Z9	PU	PA	SC	SN	EI	DI	BN	MC	CC	TA	DS	CH	GN	SD	GE	TM	MQ	PR	MI	OA	HC	HP	DA	
J	BCI:BCI201100214575	20828724			Nottingham Grades of Lobular Carcinoma Lack the Prognostic Implications They Bear for Ductal Carcinoma		Wachtel, Mitchell S.; Halldorsson, Ari; Dissanaike, Sharmila (sharmila.dissanaike@ttuhsc.edu)									Journal of Surgical Research		2011	MAR 2011	166	1	19-27	19	27							Background. Invasive lobular cancer (L) differs clinically and morphologically from invasive ductal cancer (D); differences notwithstanding, Nottingham grades are provided in both. This study compared 22,719 lobular carcinomas with 201,517 ductal carcinomas, dividing them into the grades: well differentiated (W), moderately differentiated (M), poorly differentiated (P), and ungraded to see if differences between comparable grades of lobular and ductal cancer were uniform, consistent with the notion the grading system provides similar information for both cancer subtypes.Methods. The Surveillance, Epidemiology and End Results (SEER) database was used to limn relationships among grades, as respects proportions of patients with T3 tumors and nodal metastases, as well as cancer-specific survival. Taken into account were age, estrogen and progesterone receptor status, and the administration of radiotherapy.Results. More lobular than ductal carcinomas were T3; grades were not homogenous, with the incidence rate ratio (IRR) comparing lobular and ductal carcinomas being 8.2 for well differentiated, 4.1 for moderately differentiated, and 2.48 for poorly differentiated. With respect to nodal metastases, the 1.16 W L: W D IRR (P < 0.05) was not explicable by chance, but both the 0.97 M L: M D IRR (P > 0.05) and the 0.96 P L: P D IRR (P > 0.05) could have been due to chance. As respects survival, neither the 1.4 P L: P D time ratio (TR) (P < 0.05) nor the 1.23 M L: M D TR (P < 0.05) could have been explained by chance; the 1.05 W L: W D (P > 0.05) might have been due to chance.Conclusion. Grades of lobular carcinoma imply different meanings than do grades of ductal carcinoma. Studies of breast cancer should not assume commonality with respect to grade. (C) 2011 Elsevier Inc. All rights reserved.														0022-4804		10.1016/j.jss.2010.05.016																		
J	BCI:BCI201100345993				Down-Regulation of Proliferation and Cell Adhesion and Up-Regulation of Cell Migration Associated Genes in Lobular Breast Carcinomas.		Castellana, B.; Lerma, E.; Serrano, E.; Peiro, G.; Escuin, D.; Tibau, A.; Pons, C.; Perez, M.; Barnadas, A.									Modern Pathology		2011	FEB 2011	24	Suppl. 1	31A	31A											Lerma, Enrique/C-8498-2015											0893-3952																				
J	BCI:BCI201100346106				The Evaluation of the Breast Biomarkers in Multifocal/Multicentric Breast Carcinomas		Pekmezci, M.; Salhadar, A.; Rajan, P.; Ersahin, C.									Modern Pathology		2011	FEB 2011	24	Suppl. 1	58A	58A																						0893-3952																				
J	BCI:BCI201100347432				Utility of pVHL, Maspin, S100P and IMP3 in Diagnosis of Carcinomas from Various Organs.		Lin, F.; Wang, H. L.; Wilkerson, M.; Liu, H.									Modern Pathology		2011	FEB 2011	24	Suppl. 1	367A	367A																						0893-3952																				
J	BCI:BCI201100347702				Expression of Napsin A in Carcinomas from Various Organs.		Zhang, K.; Liu, H.; Zhu, S.; Wilkerson, M.; Lin, F.									Modern Pathology		2011	FEB 2011	24	Suppl. 1	430A	430A																						0893-3952																				
J	BCI:BCI201100324380				Visualization of the tumor microenvironment that drives invasion of mammary tumors cells		Ritsma, Laila; van Rheenen, Jacco									Clinical & Experimental Metastasis		2011	FEB 2011	28	2	242	242																						0262-0898	1573-7276																			
J	BCI:BCI201100324382				Visualization of the tumor microenvironment that drives invasion of mammary tumor cells		Ritsma, Laila M. A.; van Rheenen, Jacco									Clinical & Experimental Metastasis		2011	FEB 2011	28	2	243	243																						0262-0898	1573-7276																			
J	BCI:BCI201100345989				Pathologic Evaluation of Nipple-Areolar Complex Sparing Mastectomy Specimens.		Burch-Smith, R.; Babiera, G.; Fearmonti, R.; Wagner, J.; Krishnamurthy, S.									Modern Pathology		2011	FEB 2011	24	Suppl. 1	30A	30A																						0893-3952																				
J	BCI:BCI201100345991				Intraoperative Frozen Section Diagnosis of Sentinel Lymph Node Biopsy Reevaluated.		Carey, S. P.; D'Alfonso, T. M.; Monni, S.; Shin, S. J.									Modern Pathology		2011	FEB 2011	24	Suppl. 1	30A	30A																						0893-3952																				
J	BCI:BCI201100345999				Impact of Additional Magnetic Resonance Imaging (MRI)-Guided Biopsies in Management of Breast Cancer Patients Initially Diagnosed by Non-MRI (Ultrasound/Stereotactic) Modalities.		Chivukula, M.; Lloyd, J. M.; Dabbs, D.									Modern Pathology		2011	FEB 2011	24	Suppl. 1	32A	32A																						0893-3952																				
J	BCI:BCI201100346032				Aurora A Kinase (AURKA) Expression and Clinical Outcome in Invasive Mammary Carcinoma		Garbaini, J.; Kim, K. A.; Sheehan, C. E.; Boguniewicz, A. B.; Ross, J. S.									Modern Pathology		2011	FEB 2011	24	Suppl. 1	40A	40A																						0893-3952																				
J	BCI:BCI201100346066				Invasive Mucinous Breast Carcinomas Lack PIK3CA/AKT Pathway Mutations		Kehr, E.; Warrick, A.; Neff, T.; Lewis, R.; Degnin, M.; Beadling, C.; Corless, C.; Troxell, M.									Modern Pathology		2011	FEB 2011	24	Suppl. 1	48A	48A																						0893-3952																				
J	BCI:BCI201100346077				Reevaluation of Expression of Estrogen Receptor (ER), Progesterone Receptor (PR), GCDFP-15 and Mammaglobin in Carcinomas from Various Organs.		Liu, H.; Shi, J.; Prichard, J. W.; Meschter, S. C.; Lin, F.									Modern Pathology		2011	FEB 2011	24	Suppl. 1	51A	51A																						0893-3952																				
J	BCI:BCI201100346120				The Diagnostic Utility of the "Minimal Carcinoma (MC)Triple Stain" in Breast Carcinomas		Ross, D. S.; Liu, Y-F; Pipa, J.; Shin, S. J.									Modern Pathology		2011	FEB 2011	24	Suppl. 1	61A	61A																						0893-3952																				
J	BCI:BCI201100346131				Diagnostic Accuracy of Ductal Carcinoma In Situ: Results of Eastern Cooperative Oncology Trial 5194		Simpson, J. F.; Sanders, M. E.; Page, D. L.									Modern Pathology		2011	FEB 2011	24	Suppl. 1	64A	64A																						0893-3952																				
J	BCI:BCI201100346423				Simulation Based Medical Education (SBME) in Breast Fine Needle Aspiration (FNA) Cytopathology as a Means of Quality Improvement		Mack, H. N.; Smith, M. L.; Sams, S. B.; Kotnis, G.									Modern Pathology		2011	FEB 2011	24	Suppl. 1	131A	131A																						0893-3952																				
J	BCI:BCI201100346429				Assessment Tools of Baseline and Expert Levels of Pathologist and Trainee Competence in Diagnostic Breast Cytology		Sams, S. B.; Smith, M. L.; Vielh, P.; Marshall, C.; Councilman, K.; Mack, H. N.; Raab, S. S.									Modern Pathology		2011	FEB 2011	24	Suppl. 1	132A-133A	132A	133A																					0893-3952	1530-0285																			
J	BCI:BCI201100347032				PAX-8 Expression in Gynecologic and Breast Carcinomas		Yu, J.; Woodard, A. H.; Florea, A. V.; Dabbs, D. J.; Elishaev, E.; Beriwal, S.; Bhargava, R.									Modern Pathology		2011	FEB 2011	24	Suppl. 1	272A	272A											Beriwal, Sushil/J-6404-2012											0893-3952																				
J	BCI:BCI201100347780				Breast Tissue Imaging with Light Coherence Tomography: A Pilot Study		Assayag, O.; Burcheri, A.; Antoine, M.; Sigal, B.; Boccara, C.									Modern Pathology		2011	FEB 2011	24	Suppl. 1	448A	448A																						0893-3952																				
J	BCI:BCI201100745353				Brachytherapy Based Accelerated Partial Breast Irradiation: A Patterns of Care Analysis with ASTRO Consensus Statement Groupings		Husain, Z. A.; Mahmood, U.; Hanlon, A.; Neuner, G.; Buras, R.; Tkaczuk, K.; Feigenberg, S. J.									International Journal of Radiation Oncology Biology Physics		2011		81	2, Suppl. S	S215-S216	S215	S216																					0360-3016	1879-355X																			
J	BCI:BCI201100745384				APBI using Once Daily Fractionation: Analysis of 312 Cases with Four Years Median Follow-up		Shaikh, A. Y.; LaCombe, M. A.; Raghavan, V. T.; Nanda, R. K.; Bloomer, W. D.									International Journal of Radiation Oncology Biology Physics		2011		81	2, Suppl. S	S230	S230																						0360-3016	1879-355X	10.1016/j.ijrobp.2011.06.429																		
J	BCI:BCI201100745363				Mature Follow-up Low-dose Rate Interstitial Brachytherapy (LDR) following Ipsilateral Breast Tumor Recurrence (IBTR) In Patients Initially Treated with Breast Conservation Therapy: The Allegheny General Hospital Experience		Trombetta, M.; Julian, T. B.; Werts, E.; Kim, Y.; Parda, D.									International Journal of Radiation Oncology Biology Physics		2011		81	2, Suppl. S	S220-S221	S220	S221																					0360-3016	1879-355X	10.1016/j.ijrobp.2011.06.408																		
J	BCI:BCI201100050928	20963473			Prognostic significance of claudin expression changes in breast cancer with regional lymph node metastasis		Szasz, A. M. (cac@korb2.sote.hu) ; Tokes, A. M. (tokesa1972@yahoo.co.uk) ; Micsinai, M. (mm3532@nyu.edu) ; Krenacs, T. (krenacst@gmail.com) ; Jakab, Cs. (jakab.csaba@aotk.szie.hu) ; Lukacs, L. (lilla.lukacs@gmail.com) ; Nemeth, Zs. (nemethzs@korb2.sote.hu) ; Baranyai, Zs. (barazso@uzsoki.hu) ; Dede, K. (dede.kristof@uzsoki.hu) ; Madaras, L. (lilla.madaras@gmail.com) ; Kulka, J. (kj@korb2.sote.hu)									Clinical & Experimental Metastasis		2011	JAN 2011	28	1	55-63	55	63							Adherent and tight junction molecules have been described to contribute to carcinogenesis and tumor progression. Additionally, the group of claudin-low tumors have recently been identified as a molecular subgroup of breast carcinoma. In our study, we examined the expression pattern of claudins, beta-catenin and E-cadherin in invasive ductal (IDCs) and lobular (ILCs) carcinomas and their corresponding lymph node metastases (LNMs). Tissue microarrays of 97 breast samples (60 invasive ductal carcinomas, 37 invasive lobular carcinomas) and their corresponding LNMs have been analyzed immunohistochemically for claudin-1, -2, -3, -4, -5, -7, beta-catenin and E-cadherin expression. The stained slides were digitalized with a slide scanner and the reactions were evaluated semiquantitatively. When compared to LNMs, in the IDC group beta-catenin and claudin-2, -3, -4 and -7 protein expression showed different pattern while claudin-1, -2, -3, -4 and -7 were differently expressed in the ILC group. Lymph node metastases developed a notable increase of claudin-5 expression in both groups. Decrease or loss of claudin-1 and expression of claudin-4 in lymph node metastases correlated with reduced disease-free survival in our patients. According to our observations, the expression of epithelial junctional molecules, especially claudins, is different in primary breast carcinomas compared to their lymph node metastases as demonstrated by immunohistochemistry. Loss of claudin junctional molecules might contribute to tumor progression, and certain claudin expression pattern might be of prognostic relevance.				Szasz, Attila Marcell/0000-0003-2739-4196; Kulka, Janina/0000-0001-8884-8337; Tokes, Anna-Maria/0000-0002-9581-7536										0262-0898	1573-7276	10.1007/s10585-010-9357-5																		
J	BCI:BCI201100096742	21188518			Long-term cultures of stem/progenitor cells from lobular and ductal breast carcinomas under non-adherent conditions		Nardone, Agostina; Corvigno, Sara; Brescia, Annalisa; D'Andrea, Daniel; Limite, Gennaro; Veneziani, Bianca Maria (bianca.veneziani@unina.it)									Cytotechnology		2011	JAN 2011	63	1	67-80	67	80							A small subpopulation of stem/progenitor cells can give rise to the diversity of differentiated cells that comprise the bulk of the tumor. Are proliferating cells, within the bulk of tumor, few cells with uncommon features? The cell biological approach provides a limitless model for studying the hierarchical organization of progenitor subpopulation and identifying potential therapeutic targets. Aim of the study was to expand patients' breast cancer cells for evaluating functional cell properties, and to characterize the protein expression profile of selected cells to be compared with that of primary tumors. Breast cancer cells from estrogen receptor (ER alpha) positive, HER2 negative lobular (LoBS cells) and ductal (DuBS cells) histotype were cultured under non-adherent conditions to form mammospheres. Sorting of the cells by their surface expression of CD24 and CD44 gave rise to subpopulations which were propagated, enriched and characterized for the expression of epithelial and stromal markers. We found that non-adherent culture conditions generate mammospheres of slowly proliferating cells; single cells, dissociated from mammospheres, grow in soft agar; long-term cultured LoBS and DuBS cells, CD44+/CD24low, express cytokeratin 5 (CK5), alpha-smooth muscle actin (alpha-sma) and vimentin, known as markers of basal/myoepithelial cells; and ER alpha (only DuBS cells), HER1 (EGF-Receptor), activated HER2, and cyclinD1 as markers of luminal epithelial cell. Isolates of cells from breast cancer patients may be a tool for a marker-driven testing of targeted therapies.			Veneziani, Bianca/R-4791-2016; Veneziani, Bianca Maria/F-8087-2012; D'Andrea, Daniel/G-3014-2018	Veneziani, Bianca/0000-0002-1678-4183;										0920-9069	1573-0778	10.1007/s10616-010-9328-3																		
